Full filepath,Full Class Index,sensitivityscore_before_features.5.block.0.0,sensitivityscore_before_features.5.block.1.0,sensitivityscore_before_features.5.block.2.fc2,sensitivityscore_before_features.5.block.3.0,sensitivityscore_before_features.6.block.0.0,sensitivityscore_before_features.6.block.1.0,sensitivityscore_before_features.6.block.2.fc2,sensitivityscore_before_features.6.block.3.0,sensitivityscore_before_features.7.block.0.0,sensitivityscore_before_features.7.block.1.0,sensitivityscore_before_features.7.block.2.fc2,sensitivityscore_before_features.7.block.3.0
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0038_795935.jpg,6,-0.0048651528,-0.0027929083,-0.03281431,0.018695123,0.0016532933,0.00010714424,-0.038760968,-0.00018192269,0.011761089,0.0061881505,0.005972095,0.0034613507
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0062_795958.jpg,6,0.0044021467,0.00093790086,0.046492208,-0.015467636,0.0049118926,0.002882336,-0.0070322556,0.031582966,-0.0045853388,-0.0030782036,0.08772156,-0.027506627
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0065_795969.jpg,6,-0.0136745,-0.004464944,-0.16428828,-0.011634656,0.0017937106,-0.0013507487,-0.017191827,-0.032741103,-0.0050152354,-0.0011683095,0.08930841,-0.02083617
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0045_795953.jpg,6,-0.0089921625,-0.0008596524,0.15489212,-0.015974674,-0.008113141,-0.0034670588,0.023445357,0.00068542035,-0.019846352,-0.0032283713,0.015062539,-0.019131733
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532.jpg,7,0.003933535,-0.005297169,-0.034128837,-0.031044412,0.0017422866,-0.006264614,-0.024788449,-0.0075964737,-0.0024222047,-0.0031205413,-0.10722409,-0.028970787
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0020_2195.jpg,7,0.00084470387,0.00095561147,-0.009812847,0.025417103,-0.0029389034,-0.002062393,-0.022264503,-0.035214473,-0.02200874,-0.004974052,0.012325205,-0.029665481
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535.jpg,7,0.0017959428,-0.002825681,-0.088672295,0.0005394425,0.017627627,0.018990774,0.1223055,0.0060107093,0.02760974,0.007994553,-0.06287095,0.0076593906
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0008_797531.jpg,7,-0.0025432245,0.0005765568,0.023355573,0.0071903747,0.0066564796,0.0044640447,-0.032146357,0.0016417811,0.021540903,-0.00057562796,-0.09400034,0.023253027
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174.jpg,7,0.0012037777,0.0026774583,-0.096020035,0.010855552,-0.008271581,-0.0030650331,-0.06829408,0.016169365,0.0063037295,0.005978316,-0.2179732,-0.006421935
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,7,-0.01157891,-0.010722443,-0.031530276,-0.028681595,-0.0018737959,0.0047531,-0.057079226,0.009898348,-0.009206391,-0.0023062048,0.020131156,0.022508482
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0005_2111.jpg,7,-0.008649298,-0.0074105477,0.004688114,-0.013230491,-0.005376883,-0.014949756,-0.15885155,0.014503853,0.024628524,0.0015781514,-0.0019403305,0.00022397039
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0049_797543.jpg,7,0.018264346,0.005438814,0.070846945,-0.014450083,-0.0036961003,0.002885435,0.03574925,0.008946792,0.018269952,-0.0011560258,0.03270035,0.007624926
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,7,0.0025559985,-0.0037582861,0.13721214,-0.0072946036,0.00081422145,0.0003388333,0.0019642822,0.017064266,-0.0022019488,0.003520622,-0.063594595,0.026405595
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0028_2056.jpg,7,0.0029539955,0.0036282367,-0.0837991,0.014565131,-0.0053158933,-0.009714203,-0.04587808,-0.03157947,-0.002442073,0.002200512,-0.014031762,-0.0014903173
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0013_797537.jpg,7,0.016171508,0.0026721419,-0.045759417,0.011518314,-0.0052497312,0.0015769973,-0.007844821,0.0072416877,0.0148169035,-0.00010314491,-0.15718955,-0.006073277
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501.jpg,7,-0.003466509,0.0027620965,-0.013500998,0.038508996,0.008055732,0.0052552884,-0.022107435,-0.022571746,0.01883862,0.0015834498,-0.23754619,0.007103636
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0041_797515.jpg,7,-0.0010464508,-0.0011786285,-0.070036925,-0.017019523,0.0049614925,-0.0010283913,-0.018220745,0.0029747616,0.005681428,0.0014931243,-0.07760227,0.015320691
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0015_2160.jpg,7,-0.0047235833,-0.0039812773,-0.038797587,-0.009325827,0.0031318057,-0.007435755,-0.031142663,0.013581156,-0.0032200657,-0.00015351355,-0.106362335,-0.031501494
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0032_797516.jpg,7,-0.00017057385,0.0048934706,0.0071154796,-0.03664919,0.00013433152,-0.0066670515,0.10745503,-0.025966898,0.00094746426,-0.0008737277,0.0034394972,0.0055372794
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0017_2155.jpg,7,-0.0023990553,-0.0025138175,-0.084406815,0.0026823217,-0.0028181337,-0.0071726614,-0.015085775,-0.011332906,-0.0037680636,0.0016855958,-0.11307005,-0.00593667
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,7,0.008347881,0.013071816,0.12023798,-0.0072369515,-0.0013953974,-0.0037959467,0.09422748,-0.05414567,-0.042582452,-0.004381225,-0.06350596,-0.023950769
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0029_797520.jpg,7,-0.0027857665,-0.0013159786,-0.020437405,-0.012498863,0.0110279685,0.0069755903,0.09497951,-0.0054036556,-0.01982127,-0.0026202328,-0.038856823,-0.04255181
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0043_2096.jpg,7,-0.0040125884,-0.0013117068,0.049942277,0.010564939,0.006293292,-0.0023786149,0.06590025,-0.027443364,-0.011847155,-0.0045007714,0.06010006,-0.03315676
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0026_797519.jpg,7,-0.002659476,-0.0051296307,-0.012211546,-0.009453916,-0.0012141402,-0.006050594,-0.06902096,0.0041557504,0.004334903,0.0062638796,-0.078964256,0.018417116
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0021_2089.jpg,7,-0.001996019,-0.0015292673,-0.018382646,-0.0121871745,-0.0031247064,-0.0038084735,-0.060516994,-0.0063626734,-0.0036625687,0.0025149086,0.11919743,0.005677524
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0009_797539.jpg,7,-0.00265414,0.0038586515,0.023456294,-0.008827934,-0.005628537,-0.0035755597,0.08243045,0.00048039155,-0.006120833,0.0017501379,0.027277105,-0.009516412
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162.jpg,7,0.0039952076,-0.0004937893,0.03117943,0.04347453,-0.009209554,-0.00792928,-0.018584613,0.00064322166,0.0045514787,-0.00054761884,-0.19859056,0.017374627
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518.jpg,7,-0.002415853,-0.006050702,0.06612761,-0.011285996,-0.0062055616,-0.0027029247,-0.012139561,-0.03629792,-0.0032962319,9.757187e-05,0.028284302,-0.020319542
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0033_2169.jpg,7,-0.00020213006,0.0010637509,0.1022783,-0.0040945113,0.0015199082,0.00094492617,0.005750073,-0.0057397503,-0.003700492,-0.0005409567,0.059884712,-0.0058242567
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0016_2114.jpg,7,0.015617697,0.0050174613,0.029657038,-0.013949064,-0.012450543,-0.0017925821,0.0077065034,-0.0037226125,0.012313422,0.00021753943,0.02367262,-0.014752248
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg,7,0.010029957,0.0061515686,0.06363601,-0.012450348,-0.00060927356,0.0011474853,0.07364403,-0.0012347074,0.010997366,-0.0038119492,-0.003868442,-0.008348839
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499.jpg,7,0.0053588524,0.0017025566,0.0694007,-0.009138618,-0.0027997154,-0.00041720038,0.024564203,-0.04889043,-0.004513366,0.0011392687,-0.11740686,0.021029457
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0050_797534.jpg,7,-0.0007600757,0.0016315265,-0.0040568756,-0.018997693,0.008427549,-0.00076020067,-0.029779416,0.012506517,0.008593198,-0.00316023,-0.09121946,0.015797721
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg,7,5.2488875e-05,-0.00418084,-0.13865237,-0.018161876,-0.011728047,-0.008469147,-0.061899677,-0.027218793,-0.025365775,-0.006545469,-0.11100446,-0.031558156
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,7,-0.0110180415,-0.00486519,-0.12862357,0.017135933,0.0026652084,-0.002508355,-0.0065265037,-0.0019601493,-0.019118944,-0.004724769,0.014258053,-0.03929298
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,7,0.0033713393,-2.574618e-05,-0.118390426,-0.030428778,0.0045024334,0.011234881,-0.005843953,0.028325249,0.006694354,0.002447206,-0.0573659,0.02602321
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0014_797522.jpg,7,-0.004246909,-0.0027464987,-0.022916973,0.008412318,-0.0015814004,-0.0023443792,0.01869084,-0.00081089884,0.021422312,0.0013421171,-0.050415438,0.03142232
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545.jpg,7,-0.0009358986,-0.004164719,-0.0609436,-0.03390768,0.010460428,0.00055137556,-0.02528333,0.012226423,0.0033337176,0.0021346975,-0.11794579,0.011750261
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0018_797517.jpg,7,-0.010530874,-0.0054548606,-0.013646904,-0.03201416,0.004979321,0.0019267392,0.1045074,-0.036987193,-0.02577653,-0.0036594535,0.061497405,-0.0072430396
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513.jpg,7,0.00025377586,-0.0013334093,0.113881566,-0.0070533655,-0.0013103541,0.0029708368,-0.005632719,-0.034486897,-0.019984264,-0.009328269,-0.08549231,-0.03624004
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538.jpg,7,-0.002217106,-0.0046630334,-0.03734629,0.0041634357,0.017077902,0.006908344,0.019642074,0.027758623,0.032586873,0.0051873187,-0.18345721,0.039661232
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0007_797521.jpg,7,0.0022513692,-0.0018445102,-0.007659219,0.012402058,-0.005532753,-0.0034833786,-0.03977789,-0.041024555,0.0068367287,0.0043356624,0.0068468004,0.014101778
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,8,-0.00068511884,-0.0059545566,-0.026478847,0.0007471731,0.0030806116,1.9395724e-05,0.04363381,-0.038558148,-0.011932412,0.0014746964,-0.17047866,-0.0026615632
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0045_2303.jpg,8,0.0052149436,0.0019746977,0.055362035,-0.0079392325,-0.011949297,0.00027724565,-0.029769085,-0.032010354,0.00047192024,-0.0032712563,0.13914078,-0.0065051373
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.jpg,8,0.0044041146,-0.0013662745,-0.017054716,-0.01338008,-0.0013917631,-0.00033109263,0.13402385,-0.01370108,0.0033262083,-0.0014184404,0.013234433,0.01417844
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0104_2230.jpg,8,0.025748365,0.01423942,0.08816922,0.029011074,-0.00046506338,-0.0029711286,0.052108414,-0.02462922,-0.010540396,-0.0018347669,0.13413267,0.022267891
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0064_2290.jpg,8,-0.005479051,-0.0016575728,0.08597024,-0.015803626,-0.009462536,-0.001528119,0.10752418,-0.03716051,-0.044908162,-0.0030736024,0.12926114,-0.029151637
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg,8,-0.0015729556,-0.006767327,0.012443088,-0.015244719,-0.031721324,-0.014717494,0.0011775643,-0.04781781,-0.007873535,0.0016285409,0.060431607,0.0084969485
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0002_2278.jpg,8,-0.011767582,-0.0014229796,0.062987804,0.0077122143,-0.01005434,-7.7913224e-05,0.028832031,-0.021995328,-0.0037789145,0.0014848456,-0.018428676,0.021476928
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg,8,0.019201672,0.00803872,0.057658464,0.013180477,-0.0016905786,0.0029088024,0.08640276,-0.04571823,-0.029508958,-0.0059234826,0.047643453,-0.022963034
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg,8,-0.004482074,0.00036113386,-0.029903911,-0.00094468286,-0.002544264,-0.0062222704,0.045110207,0.022075258,-0.0010799544,0.0014684997,0.11375298,0.011846083
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.jpg,8,0.010320543,0.008190043,-0.009759475,0.017823204,0.011970649,0.0041766646,0.05774093,0.00051902235,0.016016234,0.005860934,-0.01678405,0.037712004
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0142_2636.jpg,8,-0.008242564,-0.0029137065,-0.012624025,0.0070592016,-0.00048836856,-0.0033399118,-0.003645372,-0.0015891707,-0.0024504354,0.00058473926,-0.107576676,0.01534052
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg,8,-1.6790349e-05,0.0015728181,0.10687753,0.042670395,-0.011829207,-0.003841569,0.013292018,-0.063237295,-0.015499057,-0.007121591,0.14065975,0.01017576
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0111_2613.jpg,8,-0.006505076,-0.008185766,0.03691834,-0.016490526,-0.006140588,-0.0022247024,0.002524633,-0.010779452,-0.019718282,-0.0031921598,-0.005664738,-0.008484677
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.jpg,8,0.017328607,0.005268827,0.14290254,-0.01842055,0.0021826262,0.0023055247,0.10008593,-0.019646594,-0.016350998,-0.0054708635,-0.019322202,-0.03181293
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg,8,-0.009083358,-0.0045599123,0.01925866,-0.014610182,0.002043257,0.0025394787,0.009302333,-0.028631138,-0.030472018,-0.0065639503,-0.123106726,-0.020777289
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg,8,0.019222941,0.005381979,0.20190696,0.01902876,0.004122662,-0.0043605207,0.07964592,0.0036453526,-0.025513764,-0.0054870723,0.1182567,-0.034444347
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0079_2343.jpg,8,0.017905066,0.0073089865,0.079133764,0.030584708,-0.010796373,-0.0009847202,0.022504766,-0.0149879735,0.008381083,0.0028558893,0.13389811,0.03444887
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0102_2620.jpg,8,-0.0070170476,-0.010957565,-0.008257152,-0.027496893,-0.0070777577,-0.0093531385,0.03844934,0.017333303,0.017855294,0.009400795,0.0609066,0.053299665
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0090_2658.jpg,8,0.025714777,0.011141995,-0.08311096,0.020952754,0.005312084,0.0002346593,-0.021703232,0.0010221554,-0.0033070627,0.0037200118,-0.11016797,0.023633
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg,8,0.009815617,0.0033510043,0.124201864,0.045211535,0.007323919,0.0026850237,-0.014586709,0.016374316,0.013850248,0.0049540694,0.11571264,0.026297307
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0054_2631.jpg,8,0.00055399444,0.0003664855,0.07463858,0.015027215,0.015183035,0.011508469,0.022317909,0.03687705,0.01648204,0.002962878,0.022806171,0.009020653
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg,8,-0.007739994,-0.0042404393,-0.009294599,-0.029387608,-0.015059034,-0.012864417,-0.04871709,-0.0811065,-0.021425175,-0.0072588054,-0.12680265,-0.0030983896
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0030_2268.jpg,8,0.0037321858,-0.0023250477,0.017717468,0.005775723,-0.0038510577,-0.0030665598,-0.008565504,-0.028054146,-0.038905665,-0.00732424,0.12494671,-0.04380927
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0070_2325.jpg,8,-0.0032582954,-0.00052366545,-0.06041672,0.006563084,-0.007469442,0.0028206913,0.03631245,0.023580572,0.01338147,-0.0019831178,0.122742794,0.008733013
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg,8,0.0052913213,-0.0015324913,0.028186925,1.4769379e-05,-0.0045031607,0.0014274126,-0.04555077,-0.07917459,-0.04695282,-0.010933666,0.119341746,-0.04571078
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg,8,0.00433084,-0.002973877,0.07035175,0.012666079,-0.010105713,-0.0020543146,0.014712166,0.028142642,-0.014085611,-0.0010539758,-0.12582496,-0.0009782838
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,8,0.0011725093,0.0013394317,-0.05222966,-0.0045630094,-0.006519216,-0.011476098,-0.09432664,0.00068599754,-0.017180808,0.0045038187,0.086863704,0.027734919
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0133_2324.jpg,8,-0.003976991,-0.0015692972,0.032145005,0.0043354337,0.005067095,0.0017155211,0.025236666,-0.025080413,-0.0047765006,-5.926343e-05,-0.0041561276,-0.010558114
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0109_2232.jpg,8,-0.0033283033,-0.0019728919,0.08444394,0.004568208,0.0039686086,0.0034279393,-0.028775888,0.016913682,-0.0014095176,0.0007752355,0.16612348,0.0029650545
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0140_2586.jpg,8,0.006697556,0.0046250806,0.0050863847,-0.0010949485,-0.004771809,-0.006138229,-0.08677901,0.0060202684,0.010981743,0.0011771946,-0.0046196356,0.018778306
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,8,0.0017631417,-0.0022105759,0.03313972,-0.022079915,0.0072812517,0.0005940682,0.11822866,-0.0024399916,-0.0089439,-0.0067253476,-0.053507306,-0.018119758
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0014_2679.jpg,8,0.004327979,-0.0020089832,0.092441455,0.018371299,-0.0032080016,-0.0012488829,0.058601227,0.0012095151,-0.008992415,0.0017867561,-0.21796866,-0.009236119
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0065_2310.jpg,8,0.015273237,0.0068010637,0.084900685,0.026815506,-0.0031147227,0.0053587104,-0.03298799,-0.021180417,0.009915965,0.0064962846,0.13562101,0.01236703
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0061_2270.jpg,8,-0.0025650705,-0.004970888,0.0029025245,-0.016679166,-0.0025213966,0.0030072778,0.07883543,-0.016100263,-0.010792927,0.0017281349,-0.16341849,-0.011220914
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0004_2345.jpg,8,-0.013854016,-0.0051887804,-0.039987966,0.0028600194,-0.0014096192,-0.0048350105,-0.050574347,-0.012069294,-0.0051061995,0.0020026825,-0.090237066,0.057614945
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg,8,0.003972404,0.0029032736,-0.0019075945,-1.3265759e-05,-0.0057550156,0.00049841404,0.03828562,-0.03507145,-0.03338287,-0.0034554699,-0.12724489,-0.004616179
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0139_2567.jpg,8,0.0069180164,0.004230618,0.0708993,0.010079637,0.0038559046,0.0033716722,0.014090005,-0.0631771,-0.024697065,-0.003477554,0.023079164,-0.00018192828
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0049_2258.jpg,8,-0.0007224898,-0.0063671935,0.08019507,-0.001896061,-0.004394439,-0.0034865742,0.055267632,0.014061584,0.0030666399,-0.000585823,-0.090425715,0.01639702
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0099_2560.jpg,8,0.010710012,0.002174587,-0.02007543,0.023218326,0.00299632,-0.0025641802,-0.09515804,-0.026962975,0.020319,0.0062111607,-0.08271257,0.007261136
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0046_2688.jpg,8,0.021640068,-0.0026228304,0.0923725,-0.01607929,-0.018429488,-0.011269579,-0.0043829214,0.004527606,-0.011778824,0.0010750938,0.014924325,-0.023195416
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0097_2322.jpg,8,0.008977393,0.00039720873,0.011659864,0.008226677,0.00019035884,-0.011076952,-0.093558565,-0.036297232,0.007833584,-0.0039491546,-0.14011353,-0.001254946
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0137_2680.jpg,8,0.012181408,0.007487043,-0.022788433,0.05679542,0.004695396,-0.002521192,-0.04176423,-0.015136516,0.019409,0.0035616318,0.07578592,0.0177815
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0112_2340.jpg,8,0.0015845379,-0.0031460458,0.016485656,-0.0007610377,0.000769201,3.401874e-05,0.010954995,-0.07077691,-0.04495676,-0.0082761,0.12126043,-0.05989185
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0106_2608.jpg,8,0.023602383,0.0063265534,-0.032840762,0.03385153,-0.017438099,-0.0019316128,-0.006636059,-0.030230239,-0.01826651,0.0015917199,-0.16172427,-0.024875287
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg,8,0.0067014396,0.0027590268,0.039730817,0.030070411,-0.0031515379,-0.004950398,-0.017560255,-0.022922967,-0.009923212,0.002667023,0.053457655,-0.032540575
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg,8,0.00869095,0.0061859703,-0.013960291,0.032490082,0.007715962,0.0040791254,-0.02260514,0.010171209,-0.007222333,-0.0015279588,-0.07996283,-0.026514307
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0078_2659.jpg,8,-0.009226465,-0.0018208075,-0.014213834,0.007541582,0.0037934552,-0.0006878256,-0.010845391,-0.01359522,-0.009386552,-0.0031334832,-0.08340571,0.042581223
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0101_6244.jpg,9,0.012529019,0.011064343,0.0513845,0.0041418765,0.0027646408,0.0014283949,0.09104408,-0.018305289,-0.00804643,-0.0015486261,0.11025864,0.009144104
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0094_5856.jpg,9,-0.011250457,-0.005185957,0.022777982,-0.022859782,0.0069720247,-0.0031729056,0.058544405,-0.031744234,-0.023742652,-0.006442597,0.0023050904,-0.07330579
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg,9,-0.005101395,0.0009379233,-0.10107105,-0.015871655,0.008459749,-0.0044171633,0.071245894,-0.015027551,-0.032646537,-0.008698434,0.042643014,-0.008590483
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0022_4483.jpg,9,-0.008518095,0.0011178935,-0.036874793,-0.0050439737,-0.011717364,-0.002687563,0.01673344,-0.04421746,-0.010660008,-0.0055446946,0.032218333,-0.021172557
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845.jpg,9,-0.0028877244,-0.0005050828,0.043265495,0.0070190863,0.015302231,0.007876528,0.0015290938,-0.02559026,-0.015544233,-0.00046958972,0.14856602,-0.026608981
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg,9,0.0037888049,-0.0031410786,0.037882965,2.5478657e-06,0.009795248,-0.004210962,0.07633943,0.010331112,-0.015912587,-0.0059725367,0.029310212,-0.035055265
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg,9,-0.006402313,-0.0041331165,0.042417616,-0.03843474,-0.0026800265,0.0010036035,-0.027376503,-0.053717785,-0.027150493,-0.0048673614,0.037205942,-0.06472874
